"id","region","district","municipality","parish","lat","lon","origin","alert_date","alert_hour","extinction_date","extinction_hour","firstInterv_date","firstInterv_hour","alert_source","village_area","vegetation_area","farming_area","village_veget_area","total_area","cause_type"
"4752","Beira Litoral","Coimbra","Arganil","Coja","40:15:9.57599999999559''","7:58:49.1412000000012''","agriculture",2015-08-24,"17:32:00",2015-08-24,"18:10:00",2015-08-24,"17:40:00",NA,0,0,0.001,0,0.001,"negligent"
"4753","Beira Litoral","Leiria","Porto de Mós","Calvaria de Cima","39:37:54.5915999999937''","8:50:49.6464000000032''","firepit",2015-08-20,"15:45:00",2015-08-20,"16:45:00",2015-08-20,"15:55:00",NA,0,0.07,0,0.07,0.07,"negligent"
"4754","Entre Douro e Minho","Porto","Penafiel","Penafiel","41:11:42.7272000000067''","8:17:26.4011999999968''","firepit",2015-08-20,"13:44:00",2015-08-20,"14:45:00",2015-08-20,"13:51:00",NA,0,0.05,0,0.05,0.05,"negligent"
"4755","Entre Douro e Minho","Porto","Felgueiras","Penacova","41:22:25.6655999999953''","8:15:18.2195999999983''","firepit",2015-08-20,"16:43:00",2015-08-20,"18:12:00",2015-08-20,"16:46:00",NA,0,0.2,0,0.2,0.2,"rekindling"
"4756","Beira Litoral","Coimbra","Coimbra","São Martinho do Bispo","40:13:18.0048000000039''","8:27:43.4555999999996''","agric_burn",2015-08-20,"19:30:00",2015-08-20,"20:19:00",2015-08-20,"19:35:00",NA,0,0.001,0,0.001,0.001,"negligent"
"4757","Entre Douro e Minho","Porto","Baião","Santa Cruz do Douro","41:6:55.9799999999962''","8:1:8.30280000000286''","firepit",2015-08-20,"23:44:00",2015-08-21,"01:18:00",2015-08-21,"00:04:00",NA,0,0.005,0,0.005,0.005,"intentional"
"4758","Beira Litoral","Coimbra","Penacova","Penacova","40:16:51.3083999999901''","8:16:23.5883999999972''","fire",2015-08-10,"16:56:00",2015-08-12,"17:10:00",NA,"",NA,133,5,2.38,138,140.38,"intentional"
"4759","Entre Douro e Minho","Viana do Castelo","Viana do Castelo","Darque","41:41:10.5431999999973''","8:48:32.1839999999992''","agriculture",2015-08-21,"14:07:00",2015-08-21,"15:14:00",2015-08-21,"14:10:00",NA,0,0,0.15,0,0.15,"negligent"
"4760","Beira Litoral","Aveiro","Anadia","Amoreira da Gândara","00:40:28.900","00:08:32.100","agriculture",2015-08-21,"16:28:00",2015-08-21,"18:25:00",2015-08-21,"16:38:00",NA,0,0,0.055,0,0.055,"negligent"
"4761","Entre Douro e Minho","Porto","Felgueiras","Margaride Santa Eulália","41:22:45.4800000000023''","8:12:8.08199999999843''","firepit",2015-08-21,"18:36:00",2015-08-21,"20:25:00",2015-08-21,"18:41:00",NA,0,0.02,0,0.02,0.02,"rekindling"
"4762","Trás-os-Montes","Bragança","Mogadouro","Castelo Branco","41:16:42.4847999999878''","6:46:12.3059999999997''","firepit",2015-08-21,"19:24:00",2015-08-21,"23:25:00",2015-08-21,"19:35:00",NA,0.314,0.561,0,0.875,0.875,"natural"
"4763","Trás-os-Montes","Vila Real","Valpaços","Valpaços","41:36:45","07:19:19","firepit",2015-08-29,"15:35:00",2015-08-29,"18:00:00",2015-08-29,"15:45:00",NA,0,0.05,0,0.05,0.05,"intentional"
"4764","Entre Douro e Minho","Vila Real","Ribeira de Pena","Cerva","41:27:26.0747999999938''","7:50:45.2112000000003''","firepit",2015-08-21,"06:40:00",2015-08-21,"08:50:00",2015-08-21,"06:45:00",NA,0,0.04,0,0.04,0.04,"intentional"
"4765","Alentejo","Portalegre","Elvas","Terrugem","38:50:51.5039999999942''","7:21:55.3859999999995''","agriculture",2015-08-21,"15:54:00",2015-08-21,"18:10:00",2015-08-21,"16:08:00",NA,0,0,2.3509,0,2.3509,"negligent"
"4766","Entre Douro e Minho","Porto","Marco de Canaveses","Tabuado","41:11:49.865999999991''","8:7:39.9432000000022''","firepit",2015-08-21,"13:33:00",2015-08-21,"16:20:00",2015-08-21,"13:45:00",NA,0,0.1,0,0.1,0.1,"rekindling"
"4767","Entre Douro e Minho","Porto","Felgueiras","Margaride Santa Eulália","41:22:45.1020000000102''","8:12:10.4112000000011''","firepit",2015-08-21,"14:00:00",2015-08-21,"16:54:00",2015-08-21,"14:00:00",NA,0,0.4,0,0.4,0.4,"rekindling"
"4768","Beira Interior","Castelo Branco","Vila Velha De Ródão","Vila Velha De Ródão","39:40:43.2228000000123''","7:40:27.3108000000008''","firepit",2015-08-21,"19:19:00",2015-08-21,"19:55:00",2015-08-21,"19:22:00",NA,0,0.2493,0,0.2493,0.2493,"negligent"
"4769","Beira Litoral","Leiria","Leiria","Maceira","39:40:55.4628000000093''","8:52:40.6127999999998''","agriculture",2015-08-29,"16:29:00",2015-08-29,"18:00:00",2015-08-29,"16:31:00",NA,0,0,0.22,0,0.22,"negligent"
"4770","Beira Interior","Guarda","Sabugal","Casteleiro","40:17:43.9799999999951''","7:14:13.0020000000015''","fire",2015-08-06,"15:27:00",2015-08-06,"21:01:00",2015-08-06,"15:40:00",NA,0,14,0,14,14,"rekindling"
"4771","Entre Douro e Minho","Viana do Castelo","Ponte de Lima","Poiares","41:39:42.7104000000048''","8:37:48.3131999999986''","fire",2015-07-10,"22:29:00",2015-07-11,"02:03:00",2015-07-10,"22:44:00",NA,2,0,0,2,2,"rekindling"
"4772","Entre Douro e Minho","Porto","Felgueiras","Margaride Santa Eulália","41:22:41.8692000000124''","8:12:23.2092000000026''","firepit",2015-09-04,"09:40:00",2015-09-04,"10:00:00",2015-09-04,"09:41:00",NA,0,0.015,0,0.015,0.015,"rekindling"
"4773","Beira Litoral","Viseu","Viseu","São João de Lourosa","40:35:30.4440000000113''","7:55:23.6928000000002''","firepit",2015-09-05,"10:53:00",2015-09-05,"12:18:00",2015-09-05,"10:54:00",NA,0.04,0.08,0,0.12,0.12,"negligent"
"4774","Entre Douro e Minho","Viseu","Resende","Resende","41:5:33.950400000009''","7:56:7.99799999999969''","firepit",2015-09-07,"01:59:00",2015-09-07,"05:14:00",2015-09-07,"02:10:00",NA,0,0.03,0,0.03,0.03,"negligent"
"4775","Entre Douro e Minho","Porto","Amarante","Vila Garcia","41:19:7.5828000000007''","8:4:39.5867999999977''","firepit",2015-08-29,"16:09:00",2015-08-29,"18:00:00",2015-08-29,"16:20:00",NA,0,0.56,0,0.56,0.56,"negligent"
"4776","Trás-os-Montes","Vila Real","Sabrosa","Paradela de Guiães","41:13:41.8871999999976''","7:37:26.9688000000016''","firepit",2015-08-29,"22:09:00",2015-08-30,"00:03:00",2015-08-30,"22:20:00",NA,0,0.01,0,0.01,0.01,"intentional"
"4777","Ribatejo e Oeste","Santarém","Ferreira do Zêzere","Águas Belas","39:43:23.7827999999962''","8:18:12.859200000003''","firepit",2015-08-30,"12:02:00",2015-08-30,"12:58:00",2015-08-30,"12:05:00",NA,0,0.034,0,0.034,0.034,"negligent"
"4778","Entre Douro e Minho","Porto","Penafiel","Galegos","41:9:53.6400000000106''","8:18:25.4628000000029''","firepit",2015-08-31,"00:06:00",2015-08-31,"01:45:00",2015-08-31,"00:15:00",NA,0,0.06,0,0.06,0.06,"negligent"
"4779","Ribatejo e Oeste","Santarém","Torres Novas","Zibreira","39:29:49.1964000000087''","8:37:16.9391999999969''","firepit",2015-08-20,"20:11:00",2015-08-20,"21:53:00",2015-08-20,"20:23:00",NA,0,0.223,0,0.223,0.223,"intentional"
"4780","Trás-os-Montes","Bragança","Torre de Moncorvo","Açoreira","41:8:33.7307999999905''","7:2:31.4808000000002''","firepit",2015-08-20,"21:30:00",2015-08-20,"22:26:00",2015-08-20,"21:32:00",NA,0,0.24,0,0.24,0.24,"intentional"
"4781","Entre Douro e Minho","Porto","Amarante","Real","41:15:6.0911999999945''","8:10:26.9399999999969''","firepit",2015-08-20,"22:55:00",2015-08-20,"23:35:00",2015-08-20,"23:00:00",NA,0,0.205,0,0.205,0.205,"intentional"
"4782","Alentejo","Portalegre","Campo Maior","Nossa Senhora da Expectação","38:59:10.1867999999916''","7:3:56.8871999999989''","agriculture",2015-08-21,"00:49:00",2015-08-21,"00:49:00",2015-08-21,"00:49:00",NA,0,0,0.00848,0,0.00848,"intentional"
"4783","Entre Douro e Minho","Viseu","Cinfães","Fornelos","41:1:32.8079999999909''","8:11:6.76319999999976''","firepit",2015-08-21,"12:29:00",2015-08-21,"16:10:00",2015-08-21,"12:50:00",NA,0,0.07,0,0.07,0.07,"intentional"
"4784","Entre Douro e Minho","Porto","Paços de Ferreira","Seroa","41:15:55.360799999994''","8:25:50.6927999999981''","firepit",2015-08-21,"13:29:00",2015-08-21,"14:55:00",2015-08-21,"13:35:00",NA,0,0.2,0,0.2,0.2,"intentional"
"4785","Beira Litoral","Coimbra","Tábua","Carapinha","40:18:4.99319999999386''","8:6:26.0639999999968''","fire",2015-08-21,"15:23:00",2015-08-21,"16:31:00",2015-08-21,"15:35:00",NA,0.3,0.7,0,1,1,"negligent"
"4786","Beira Litoral","Coimbra","Oliveira do Hospital","Lagares da Beira","40:24:10.1772000000074''","7:51:26.8956000000011''","agriculture",2015-08-31,"03:28:00",2015-08-31,"04:29:00",2015-08-31,"03:33:00",NA,0,0,0.05,0,0.05,"intentional"
"4787","Alentejo","Évora","Évora","Canaviais","00:38:38","00:07:55","agric_burn",2015-09-02,"02:48:00",2015-09-02,"03:40:00",2015-09-02,"03:06:00",NA,0,0,1e-04,0,1e-04,"negligent"
"4788","Entre Douro e Minho","Porto","Marco de Canaveses","Constance","41:12:32.5187999999929''","8:9:58.0680000000028''","firepit",2015-09-02,"06:13:00",2015-09-02,"06:55:00",2015-09-02,"06:23:00",NA,0.03,0.02,0,0.05,0.05,"intentional"
"4789","Ribatejo e Oeste","Santarém","Ourém","Alburitel","39:38:6.04680000000258''","8:32:31.5060000000005''","firepit",2015-08-30,"05:05:00",2015-08-30,"06:37:00",2015-08-30,"05:18:00",NA,0,0.0361,0,0.0361,0.0361,"intentional"
"4790","Entre Douro e Minho","Porto","Amarante","Gondar","41:15:8.25119999998947''","8:1:24.3156000000029''","firepit",2015-08-30,"16:53:00",2015-08-30,"19:32:00",2015-08-30,"17:04:00",NA,0,0.24,0,0.24,0.24,"intentional"
"4791","Entre Douro e Minho","Aveiro","Santa Maria da Feira","Rio Meão","40:57:21.8375999999995''","8:35:12.6744000000024''","firepit",2015-07-27,"19:22:00",2015-07-27,"21:05:00",2015-07-27,"19:30:00",NA,0,0.1685,0,0.1685,0.1685,"intentional"
"4792","Beira Litoral","Coimbra","Soure","Soure","40:6:40.7592000000045''","8:35:59.7947999999988''","firepit",2015-07-27,"19:32:00",2015-07-27,"20:39:00",2015-07-27,"19:53:00",NA,0,0.002,0,0.002,0.002,"negligent"
"4793","Entre Douro e Minho","Porto","Felgueiras","Vila Cova de Lixa","41:19:24.5567999999912''","8:9:54.8459999999969''","firepit",2015-07-28,"00:05:00",2015-07-28,"01:11:00",2015-07-28,"00:17:00",NA,0,0.05,0,0.05,0.05,"rekindling"
"4794","Entre Douro e Minho","Porto","Baião","Valadares","41:8:36.0528000000113''","7:58:6.46679999999947''","firepit",2015-07-27,"11:56:00",2015-07-27,"14:42:00",2015-07-27,"12:01:00",NA,0,0.07,0,0.07,0.07,"rekindling"
"4795","Entre Douro e Minho","Porto","Felgueiras","Airães","41:18:51.8868000000066''","8:12:12.9455999999972''","firepit",2015-07-27,"14:05:00",2015-07-27,"17:20:00",2015-07-27,"14:10:00",NA,0,0.25,0,0.25,0.25,"rekindling"
"4796","Entre Douro e Minho","Viana do Castelo","Arcos de Valdevez","Gondoriz","41:53:51.3240000000036''","8:23:6.00720000000024''","firepit",2015-08-20,"14:11:00",2015-08-20,"17:48:00",2015-08-20,"14:23:00",NA,0,0.1,0,0.1,0.1,"intentional"
"4797","Entre Douro e Minho","Porto","Lousada","Lustosa","41:19:38.380800000005''","8:17:56.680799999999''","firepit",2015-07-15,"19:52:00",2015-07-15,"20:48:00",2015-07-15,"19:54:00",NA,0.1,0,0,0.1,0.1,"rekindling"
"4798","Beira Litoral","Leiria","Leiria","Souto da Carpalhosa","39:50:52.7711999999923''","8:50:45.0852000000019''","agriculture",2015-07-15,"21:17:00",2015-07-15,"22:27:00",2015-07-15,"21:24:00",NA,0,0,0.001,0,0.001,"negligent"
"4799","Ribatejo e Oeste","Santarém","Golegã","Golegã","39:23:52.8179999999918''","8:28:6.61080000000041''","agriculture",2015-07-15,"23:23:00",2015-07-16,"00:28:00",2015-07-15,"23:28:00",NA,0,0,0.0647,0,0.0647,"intentional"
"4800","Entre Douro e Minho","Viseu","Cinfães","São Cristóvão de Nogueira","41:3:46.8900000000116''","8:7:23.3004000000004''","fire",2015-08-21,"21:29:00",2015-08-22,"00:22:00",2015-08-21,"21:43:00",NA,0.5,1,0,1.5,1.5,"intentional"
"4801","Entre Douro e Minho","Braga","Cabeceiras de Basto","Rio Douro","41:33:26.7371999999892''","7:56:26.6171999999995''","fire",2015-08-21,"20:33:00",2015-08-22,"14:55:00",2015-08-21,"20:55:00",NA,12,70,0,82,82,"negligent"
"4802","Beira Litoral","Viseu","Castro Daire","Parada de Ester","40:57:5.37839999998823''","8:0:30.3191999999981''","fire",2015-08-22,"11:47:00",2015-08-22,"14:46:00",2015-08-22,"12:03:00",NA,0,10,0,10,10,"intentional"
"4803","Beira Litoral","Leiria","Pedrógão Grande","Pedrógão Grande","40:1:31.5552000000076''","8:9:35.3267999999991''","fire",2015-08-22,"13:03:00",2015-08-22,"20:00:00",2015-08-22,"13:10:00",NA,1.4,1.12,0,2.52,2.52,"rekindling"
"4804","Algarve","Faro","Vila do Bispo","Vila do Bispo","00:37:08.620","00:08:51.240","firepit",2015-08-22,"17:41:00",2015-08-22,"20:17:00",2015-08-22,"17:46:00",NA,0,0.4057,0,0.4057,0.4057,"negligent"
"4805","Entre Douro e Minho","Porto","Felgueiras","Margaride Santa Eulália","41:22:4.17000000001224''","8:12:36.8351999999983''","firepit",2015-08-20,"18:17:00",2015-08-20,"19:32:00",NA,"",NA,0,0.15,0,0.15,0.15,"rekindling"
"4806","Entre Douro e Minho","Porto","Marco de Canaveses","Soalhães","41:8:55.2840000000072''","8:6:39.9311999999975''","firepit",2015-08-23,"11:35:00",2015-08-23,"13:15:00",2015-08-23,"11:37:00",NA,0,0.05,0,0.05,0.05,"rekindling"
"4807","Beira Litoral","Coimbra","Coimbra","Eiras","40:13:21.5471999999875''","8:25:53.5080000000015''","agriculture",2015-08-23,"15:41:00",2015-08-23,"17:15:00",2015-08-23,"15:50:00",NA,0,0,0.45,0,0.45,"intentional"
"4808","Ribatejo e Oeste","Santarém","Salvaterra de Magos","Glória do Ribatejo","39:02:49","08:36:19","agriculture",2015-08-23,"16:37:00",2015-08-23,"18:25:00",2015-08-23,"16:45:00",NA,0,0,0.1126,0,0.1126,"negligent"
"4809","Ribatejo e Oeste","Santarém","Alpiarça","Alpiarça","00:39:14.308","00:08:35.344","firepit",2015-08-20,"18:32:00",2015-08-20,"20:30:00",2015-08-20,"18:50:00",NA,0.074,0,0,0.074,0.074,"intentional"
"4810","Entre Douro e Minho","Porto","Marco de Canaveses","Soalhães","41:11:11.0868000000062''","8:5:18.437999999999''","firepit",2015-08-20,"21:43:00",2015-08-20,"23:02:00",2015-08-20,"22:10:00",NA,0,0.05,0,0.05,0.05,"intentional"
"4811","Trás-os-Montes","Vila Real","Vila Real","Campeã","41:17:20.2452000000125''","7:53:1.08599999999981''","firepit",2015-08-20,"23:23:00",2015-08-21,"00:20:00",2015-08-20,"23:35:00",NA,0,0.004,0,0.004,0.004,"rekindling"
"4812","Alentejo","Portalegre","Campo Maior","Nossa Senhora da Expectação","39:0:53.4779999999898''","7:3:50.1984000000008''","agriculture",2015-08-21,"00:21:00",2015-08-21,"01:04:00",2015-08-21,"00:30:00",NA,0,0,0.2423,0,0.2423,"intentional"
"4813","Alentejo","Portalegre","Campo Maior","Nossa Senhora da Expectação","39:0:53.4779999999898''","7:3:50.1984000000008''","agriculture",2015-08-21,"02:22:00",2015-08-21,"02:28:00",2015-08-21,"02:22:00",NA,0,0,0.0109,0,0.0109,"intentional"
"4814","Beira Interior","Castelo Branco","Belmonte","Belmonte","40:20:40.8767999999924''","7:20:22.8731999999987''","fire",2015-08-29,"11:39:00",2015-08-29,"12:55:00",2015-08-29,"11:43:00",NA,0,6.069,0,6.069,6.069,"negligent"
"4815","Alentejo","Évora","Estremoz","Santo Estevão","1900-01-01 14:53:37","07:36:17","agriculture",2015-08-29,"20:15:00",2015-08-29,"22:15:00",2015-08-29,"20:33:00",NA,0,0,1.6763,0,1.6763,"negligent"
"4816","Trás-os-Montes","Vila Real","Chaves","Vidago","41:38:23.6256000000009''","7:34:8.52240000000094''","firepit",2015-08-29,"18:09:00",2015-08-29,"20:15:00",2015-08-29,"18:12:00",NA,0,0.05,0,0.05,0.05,"negligent"
"4817","Beira Interior","Guarda","Mêda","Fonte Longa","00:41:02.588","00:07:12.900","firepit",2015-08-29,"22:10:00",2015-08-29,"23:50:00",2015-08-29,"22:25:00",NA,0,0.7,0.3,0.7,1,"negligent"
"4818","Beira Litoral","Coimbra","Soure","Figueiró do Campo","40:8:34.4507999999888''","8:35:5.65439999999953''","firepit",2015-05-20,"02:50:00",2015-05-20,"05:41:00",2015-05-20,"03:11:00",NA,0,0.3,0,0.3,0.3,"rekindling"
"4819","Entre Douro e Minho","Viana do Castelo","Arcos de Valdevez","Ermelo","41:51:16.3259999999946''","8:17:48.9227999999986''","firepit",2015-05-20,"14:52:00",2015-05-20,"16:47:00",2015-05-20,"15:03:00",NA,0,0.01,0,0.01,0.01,"intentional"
"4820","Ribatejo e Oeste","Setúbal","Palmela","Pinhal Novo","38:40:18.9047999999929''","8:53:38.1948000000006''","firepit",2015-05-20,"16:05:00",2015-05-20,"16:55:00",2015-05-20,"16:20:00",NA,0,3e-04,0,3e-04,3e-04,"negligent"
"4821","Entre Douro e Minho","Porto","Paredes","Vilela","41:15:8.74080000000674''","8:22:4.48320000000166''","firepit",2015-05-20,"16:29:00",2015-05-20,"17:50:00",2015-05-20,"16:40:00",NA,0,0.01,0,0.01,0.01,"negligent"
"4822","Entre Douro e Minho","Braga","Braga","Cabreiros","00:41:32.551","00:08:28.070","firepit",2015-07-28,"03:05:00",2015-07-28,"04:20:00",2015-07-28,"03:20:00",NA,0.015,0.015,0,0.03,0.03,"negligent"
"4823","Entre Douro e Minho","Braga","Cabeceiras de Basto","Refojos de Basto","41:31:23.6316000000096''","7:57:52.5995999999988''","firepit",2015-07-28,"03:23:00",2015-07-28,"05:00:00",2015-07-28,"03:44:00",NA,0,0.05,0,0.05,0.05,"intentional"
"4824","Trás-os-Montes","Vila Real","Montalegre","Salto","41:38:10.1688000000064''","7:57:17.8848000000001''","firepit",2015-07-28,"09:25:00",2015-07-28,"09:37:00",2015-07-28,"09:31:00",NA,0,0.01,0,0.01,0.01,"negligent"
"4825","Entre Douro e Minho","Braga","Celorico de Basto","Gémeos","41:23:54.4020000000086''","8:0:48.3587999999969''","fire",2015-07-28,"04:24:00",2015-07-28,"06:40:00",2015-07-28,"04:35:00",NA,1.3,0,0,1.3,1.3,"intentional"
"4826","Entre Douro e Minho","Braga","Celorico de Basto","Molares","41:25:9.87240000000611''","7:59:28.5899999999997''","firepit",2015-07-28,"13:57:00",2015-07-28,"15:05:00",2015-07-28,"14:09:00",NA,0.2,0,0,0.2,0.2,"intentional"
"4827","Entre Douro e Minho","Braga","Barcelos","Galegos (Santa Maria)","41:33:52.7219999999954''","8:34:56.2655999999981''","agriculture",2015-07-28,"16:49:00",2015-07-28,"18:30:00",2015-07-28,"16:55:00",NA,0,0,0.03,0,0.03,"negligent"
"4828","Alentejo","Évora","Reguengos de Monsaraz","Reguengos de Monsaraz","00:38:26","07:33:25","agric_burn",2015-08-05,"13:58:00",2015-08-05,"15:02:00",NA,"",NA,0,0,0.01,0,0.01,"negligent"
"4829","Beira Litoral","Coimbra","Arganil","São Martinho da Cortiça","40:15:26.1395999999991''","8:6:55.7459999999986''","firepit",2015-08-05,"14:05:00",2015-08-05,"15:40:00",2015-08-05,"14:17:00",NA,0,1e-04,0,1e-04,1e-04,"rekindling"
"4830","Beira Litoral","Viseu","Mangualde","Mangualde","40:38:37.9355999999899''","7:45:8.82719999999964''","firepit",2015-08-05,"14:41:00",2015-08-05,"17:45:00",2015-08-05,"14:55:00",NA,0,0.001,0,0.001,0.001,"rekindling"
"4831","Entre Douro e Minho","Porto","Marco de Canaveses","Banho e Carvalhosa","41:14:55.7952000000006''","8:9:17.2620000000001''","firepit",2015-08-05,"16:53:00",2015-08-05,"18:25:00",2015-08-05,"17:05:00",NA,0,0.05,0,0.05,0.05,"rekindling"
"4832","Entre Douro e Minho","Braga","Celorico de Basto","Ribas","41:27:5.26319999999771''","8:1:46.4304000000021''","fire",2015-08-05,"14:38:00",2015-08-05,"16:23:00",2015-08-05,"14:55:00",NA,1,0.3,0,1.3,1.3,"negligent"
"4833","Beira Litoral","Coimbra","Miranda do Corvo","Miranda do Corvo","40:6:4.61160000000064''","8:20:9.61079999999939''","agriculture",2015-08-05,"14:44:00",2015-08-05,"17:00:00",2015-08-05,"14:47:00",NA,0,0,0.25,0,0.25,"negligent"
"4834","Beira Interior","Guarda","Gouveia","Vinhó","40:29:19.8527999999902''","7:38:3.63480000000116''","firepit",2015-08-05,"12:50:00",2015-08-05,"14:39:00",2015-08-05,"12:55:00",NA,0,0.001,0,0.001,0.001,"rekindling"
"4835","Entre Douro e Minho","Aveiro","Espinho","Anta","41:0:26.0603999999944''","8:37:26.5943999999972''","agriculture",2015-08-06,"06:32:00",2015-08-06,"07:15:00",2015-08-06,"06:50:00",NA,0,0,0.01,0,0.01,"negligent"
"4836","Beira Litoral","Viseu","Sátão","São Miguel de Vila Boa","40:41:33.0179999999893''","7:45:16.3511999999994''","firepit",2015-08-06,"15:52:00",2015-08-06,"17:54:00",2015-08-06,"15:56:00",NA,0,0.0015,0,0.0015,0.0015,"negligent"
"4837","Ribatejo e Oeste","Santarém","Santarém","Marvila","39:14:2.04720000000179''","8:40:29.8019999999973''","firepit",2015-09-03,"22:10:00",2015-09-03,"23:04:00",2015-09-03,"22:20:00",NA,0,0.0034,0,0.0034,0.0034,"intentional"
"4838","Entre Douro e Minho","Porto","Lousada","Nogueira","41:17:14.6399999999932''","8:15:59.1911999999986''","firepit",2015-08-29,"15:10:00",2015-08-29,"18:10:00",2015-08-29,"15:15:00",NA,0.6,0,0,0.6,0.6,"negligent"
"4839","Entre Douro e Minho","Braga","Fafe","São Clemente (Silvares)","41:25:50.4443999999921''","8:9:48.3120000000012''","firepit",2015-08-29,"17:28:00",2015-08-29,"19:40:00",2015-08-29,"17:40:00",NA,0.3,0.2,0,0.5,0.5,"intentional"
"4840","Entre Douro e Minho","Braga","Vieira do Minho","Eira Vedra","41:38:46.6475999999926''","8:8:46.8023999999983''","fire",2015-07-28,"01:24:00",2015-07-28,"06:52:00",2015-07-28,"01:30:00",NA,6,0,0,6,6,"rekindling"
"4841","Beira Litoral","Viseu","Oliveira de Frades","Varzielas","40:35:38.6016000000069''","8:10:45.102''","firepit",2015-07-28,"10:15:00",2015-07-28,"12:10:00",2015-07-28,"10:30:00",NA,0,0.0015,0,0.0015,0.0015,"intentional"
"4842","Ribatejo e Oeste","Santarém","Torres Novas","Lapas","39:29:17.5739999999882''","8:32:36.0959999999994''","firepit",2015-08-05,"13:55:00",2015-08-05,"14:29:00",2015-08-05,"13:57:00",NA,0,0.0024,0,0.0024,0.0024,"intentional"
"4843","Entre Douro e Minho","Porto","Felgueiras","Borba de Godim","41:19:36.163200000002''","8:8:4.84799999999808''","firepit",2015-08-05,"16:49:00",2015-08-05,"19:30:00",2015-08-05,"17:00:00",NA,0.06,0,0,0.06,0.06,"intentional"
